temp,hum,atm,speed
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1014,1.5
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
18,55,1013,2.1
